GreekToken,ExchangeToken,ExchangeSegMent,Series/InstType,Symbol,Description,ExpiryDate,OptionType,StrikePrice,TickSize,LotSize,TradingSymbol,SymbolWithExpiry
102165929,165929,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1040,30MAR2026,PE,1040.00,0.05,375,VOLTAS263301040PE,VOLTAS30MAR1040PE
102165930,165930,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1080,30MAR2026,CE,1080.00,0.05,375,VOLTAS263301080CE,VOLTAS30MAR1080CE
102165931,165931,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1080,30MAR2026,PE,1080.00,0.05,375,VOLTAS263301080PE,VOLTAS30MAR1080PE
102165932,165932,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1120,30MAR2026,CE,1120.00,0.05,375,VOLTAS263301120CE,VOLTAS30MAR1120CE
102165933,165933,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1120,30MAR2026,PE,1120.00,0.05,375,VOLTAS263301120PE,VOLTAS30MAR1120PE
102165934,165934,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1160,30MAR2026,CE,1160.00,0.05,375,VOLTAS263301160CE,VOLTAS30MAR1160CE
102165935,165935,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1160,30MAR2026,PE,1160.00,0.05,375,VOLTAS263301160PE,VOLTAS30MAR1160PE
102165936,165936,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1200,30MAR2026,CE,1200.00,0.05,375,VOLTAS263301200CE,VOLTAS30MAR1200CE
102165937,165937,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1200,30MAR2026,PE,1200.00,0.05,375,VOLTAS263301200PE,VOLTAS30MAR1200PE
102165938,165938,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1240,30MAR2026,CE,1240.00,0.05,375,VOLTAS263301240CE,VOLTAS30MAR1240CE
102165939,165939,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1240,30MAR2026,PE,1240.00,0.05,375,VOLTAS263301240PE,VOLTAS30MAR1240PE
102165940,165940,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1280,30MAR2026,CE,1280.00,0.05,375,VOLTAS263301280CE,VOLTAS30MAR1280CE
102165941,165941,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1280,30MAR2026,PE,1280.00,0.05,375,VOLTAS263301280PE,VOLTAS30MAR1280PE
102165942,165942,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1320,30MAR2026,CE,1320.00,0.05,375,VOLTAS263301320CE,VOLTAS30MAR1320CE
102165943,165943,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1320,30MAR2026,PE,1320.00,0.05,375,VOLTAS263301320PE,VOLTAS30MAR1320PE
102165944,165944,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1360,30MAR2026,CE,1360.00,0.05,375,VOLTAS263301360CE,VOLTAS30MAR1360CE
102165945,165945,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1360,30MAR2026,PE,1360.00,0.05,375,VOLTAS263301360PE,VOLTAS30MAR1360PE
102165946,165946,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1400,30MAR2026,CE,1400.00,0.05,375,VOLTAS263301400CE,VOLTAS30MAR1400CE
102165947,165947,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1400,30MAR2026,PE,1400.00,0.05,375,VOLTAS263301400PE,VOLTAS30MAR1400PE
102165948,165948,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1440,30MAR2026,CE,1440.00,0.05,375,VOLTAS263301440CE,VOLTAS30MAR1440CE
102165949,165949,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1440,30MAR2026,PE,1440.00,0.05,375,VOLTAS263301440PE,VOLTAS30MAR1440PE
102165950,165950,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1480,30MAR2026,CE,1480.00,0.05,375,VOLTAS263301480CE,VOLTAS30MAR1480CE
102165951,165951,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1480,30MAR2026,PE,1480.00,0.05,375,VOLTAS263301480PE,VOLTAS30MAR1480PE
102165952,165952,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1520,30MAR2026,CE,1520.00,0.05,375,VOLTAS263301520CE,VOLTAS30MAR1520CE
102165953,165953,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1520,30MAR2026,PE,1520.00,0.05,375,VOLTAS263301520PE,VOLTAS30MAR1520PE
102165954,165954,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1560,30MAR2026,CE,1560.00,0.05,375,VOLTAS263301560CE,VOLTAS30MAR1560CE
102165955,165955,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1560,30MAR2026,PE,1560.00,0.05,375,VOLTAS263301560PE,VOLTAS30MAR1560PE
102165956,165956,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1600,30MAR2026,CE,1600.00,0.05,375,VOLTAS263301600CE,VOLTAS30MAR1600CE
102165957,165957,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1600,30MAR2026,PE,1600.00,0.05,375,VOLTAS263301600PE,VOLTAS30MAR1600PE
102165958,165958,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1640,30MAR2026,CE,1640.00,0.05,375,VOLTAS263301640CE,VOLTAS30MAR1640CE
102165959,165959,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1640,30MAR2026,PE,1640.00,0.05,375,VOLTAS263301640PE,VOLTAS30MAR1640PE
102165960,165960,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1680,30MAR2026,CE,1680.00,0.05,375,VOLTAS263301680CE,VOLTAS30MAR1680CE
102165961,165961,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1680,30MAR2026,PE,1680.00,0.05,375,VOLTAS263301680PE,VOLTAS30MAR1680PE
102165962,165962,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1720,30MAR2026,CE,1720.00,0.05,375,VOLTAS263301720CE,VOLTAS30MAR1720CE
102165963,165963,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1720,30MAR2026,PE,1720.00,0.05,375,VOLTAS263301720PE,VOLTAS30MAR1720PE
102165964,165964,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1760,30MAR2026,CE,1760.00,0.05,375,VOLTAS263301760CE,VOLTAS30MAR1760CE
102165965,165965,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1760,30MAR2026,PE,1760.00,0.05,375,VOLTAS263301760PE,VOLTAS30MAR1760PE
102165966,165966,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1840,30MAR2026,CE,1840.00,0.05,375,VOLTAS263301840CE,VOLTAS30MAR1840CE
102165967,165967,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1840,30MAR2026,PE,1840.00,0.05,375,VOLTAS263301840PE,VOLTAS30MAR1840PE
102165968,165968,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 CE 1920,30MAR2026,CE,1920.00,0.05,375,VOLTAS263301920CE,VOLTAS30MAR1920CE
102165969,165969,NSEFO,OPTSTK,VOLTAS,VOLTAS 30MAR26 PE 1920,30MAR2026,PE,1920.00,0.05,375,VOLTAS263301920PE,VOLTAS30MAR1920PE
102165970,165970,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1220,26MAY2026,PE,1220.00,0.05,400,UNITDSPR265261220PE,UNITDSPR26MAY1220PE
102165971,165971,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1240,26MAY2026,CE,1240.00,0.05,400,UNITDSPR265261240CE,UNITDSPR26MAY1240CE
102165972,165972,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1240,26MAY2026,PE,1240.00,0.05,400,UNITDSPR265261240PE,UNITDSPR26MAY1240PE
102165973,165973,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1260,26MAY2026,CE,1260.00,0.05,400,UNITDSPR265261260CE,UNITDSPR26MAY1260CE
102165974,165974,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1260,26MAY2026,PE,1260.00,0.05,400,UNITDSPR265261260PE,UNITDSPR26MAY1260PE
102165975,165975,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1280,26MAY2026,CE,1280.00,0.05,400,UNITDSPR265261280CE,UNITDSPR26MAY1280CE
102165976,165976,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1280,26MAY2026,PE,1280.00,0.05,400,UNITDSPR265261280PE,UNITDSPR26MAY1280PE
102165977,165977,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1300,26MAY2026,CE,1300.00,0.05,400,UNITDSPR265261300CE,UNITDSPR26MAY1300CE
102165978,165978,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1300,26MAY2026,PE,1300.00,0.05,400,UNITDSPR265261300PE,UNITDSPR26MAY1300PE
102165979,165979,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1320,26MAY2026,CE,1320.00,0.05,400,UNITDSPR265261320CE,UNITDSPR26MAY1320CE
102165980,165980,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1320,26MAY2026,PE,1320.00,0.05,400,UNITDSPR265261320PE,UNITDSPR26MAY1320PE
102165981,165981,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1340,26MAY2026,CE,1340.00,0.05,400,UNITDSPR265261340CE,UNITDSPR26MAY1340CE
102165982,165982,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1340,26MAY2026,PE,1340.00,0.05,400,UNITDSPR265261340PE,UNITDSPR26MAY1340PE
102165983,165983,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1360,26MAY2026,CE,1360.00,0.05,400,UNITDSPR265261360CE,UNITDSPR26MAY1360CE
102165984,165984,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1360,26MAY2026,PE,1360.00,0.05,400,UNITDSPR265261360PE,UNITDSPR26MAY1360PE
102165985,165985,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1380,26MAY2026,CE,1380.00,0.05,400,UNITDSPR265261380CE,UNITDSPR26MAY1380CE
102165986,165986,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1380,26MAY2026,PE,1380.00,0.05,400,UNITDSPR265261380PE,UNITDSPR26MAY1380PE
102165987,165987,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1400,26MAY2026,CE,1400.00,0.05,400,UNITDSPR265261400CE,UNITDSPR26MAY1400CE
102165988,165988,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1400,26MAY2026,PE,1400.00,0.05,400,UNITDSPR265261400PE,UNITDSPR26MAY1400PE
102165989,165989,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1420,26MAY2026,CE,1420.00,0.05,400,UNITDSPR265261420CE,UNITDSPR26MAY1420CE
102165990,165990,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1420,26MAY2026,PE,1420.00,0.05,400,UNITDSPR265261420PE,UNITDSPR26MAY1420PE
102165991,165991,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1440,26MAY2026,CE,1440.00,0.05,400,UNITDSPR265261440CE,UNITDSPR26MAY1440CE
102165992,165992,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1440,26MAY2026,PE,1440.00,0.05,400,UNITDSPR265261440PE,UNITDSPR26MAY1440PE
102165993,165993,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1460,26MAY2026,CE,1460.00,0.05,400,UNITDSPR265261460CE,UNITDSPR26MAY1460CE
102165994,165994,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1460,26MAY2026,PE,1460.00,0.05,400,UNITDSPR265261460PE,UNITDSPR26MAY1460PE
102165995,165995,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1480,26MAY2026,CE,1480.00,0.05,400,UNITDSPR265261480CE,UNITDSPR26MAY1480CE
102165996,165996,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1480,26MAY2026,PE,1480.00,0.05,400,UNITDSPR265261480PE,UNITDSPR26MAY1480PE
102165997,165997,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1500,26MAY2026,CE,1500.00,0.05,400,UNITDSPR265261500CE,UNITDSPR26MAY1500CE
102165998,165998,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1500,26MAY2026,PE,1500.00,0.05,400,UNITDSPR265261500PE,UNITDSPR26MAY1500PE
102165999,165999,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1520,26MAY2026,CE,1520.00,0.05,400,UNITDSPR265261520CE,UNITDSPR26MAY1520CE
102166000,166000,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1520,26MAY2026,PE,1520.00,0.05,400,UNITDSPR265261520PE,UNITDSPR26MAY1520PE
102166001,166001,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1540,26MAY2026,CE,1540.00,0.05,400,UNITDSPR265261540CE,UNITDSPR26MAY1540CE
102166002,166002,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1540,26MAY2026,PE,1540.00,0.05,400,UNITDSPR265261540PE,UNITDSPR26MAY1540PE
102166003,166003,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1560,26MAY2026,CE,1560.00,0.05,400,UNITDSPR265261560CE,UNITDSPR26MAY1560CE
102166004,166004,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1560,26MAY2026,PE,1560.00,0.05,400,UNITDSPR265261560PE,UNITDSPR26MAY1560PE
102166005,166005,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1580,26MAY2026,CE,1580.00,0.05,400,UNITDSPR265261580CE,UNITDSPR26MAY1580CE
102166006,166006,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1580,26MAY2026,PE,1580.00,0.05,400,UNITDSPR265261580PE,UNITDSPR26MAY1580PE
102166007,166007,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1600,26MAY2026,CE,1600.00,0.05,400,UNITDSPR265261600CE,UNITDSPR26MAY1600CE
102166008,166008,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1600,26MAY2026,PE,1600.00,0.05,400,UNITDSPR265261600PE,UNITDSPR26MAY1600PE
102166009,166009,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1620,26MAY2026,CE,1620.00,0.05,400,UNITDSPR265261620CE,UNITDSPR26MAY1620CE
102166010,166010,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1620,26MAY2026,PE,1620.00,0.05,400,UNITDSPR265261620PE,UNITDSPR26MAY1620PE
102166011,166011,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1640,26MAY2026,CE,1640.00,0.05,400,UNITDSPR265261640CE,UNITDSPR26MAY1640CE
102166012,166012,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1640,26MAY2026,PE,1640.00,0.05,400,UNITDSPR265261640PE,UNITDSPR26MAY1640PE
102166013,166013,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1660,26MAY2026,CE,1660.00,0.05,400,UNITDSPR265261660CE,UNITDSPR26MAY1660CE
102166014,166014,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1660,26MAY2026,PE,1660.00,0.05,400,UNITDSPR265261660PE,UNITDSPR26MAY1660PE
102166015,166015,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1680,26MAY2026,CE,1680.00,0.05,400,UNITDSPR265261680CE,UNITDSPR26MAY1680CE
102166016,166016,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1680,26MAY2026,PE,1680.00,0.05,400,UNITDSPR265261680PE,UNITDSPR26MAY1680PE
102166017,166017,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1700,26MAY2026,CE,1700.00,0.05,400,UNITDSPR265261700CE,UNITDSPR26MAY1700CE
102166018,166018,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1700,26MAY2026,PE,1700.00,0.05,400,UNITDSPR265261700PE,UNITDSPR26MAY1700PE
102166019,166019,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1720,26MAY2026,CE,1720.00,0.05,400,UNITDSPR265261720CE,UNITDSPR26MAY1720CE
102166020,166020,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1720,26MAY2026,PE,1720.00,0.05,400,UNITDSPR265261720PE,UNITDSPR26MAY1720PE
102166021,166021,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1740,26MAY2026,CE,1740.00,0.05,400,UNITDSPR265261740CE,UNITDSPR26MAY1740CE
102166022,166022,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1740,26MAY2026,PE,1740.00,0.05,400,UNITDSPR265261740PE,UNITDSPR26MAY1740PE
102166023,166023,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1760,26MAY2026,CE,1760.00,0.05,400,UNITDSPR265261760CE,UNITDSPR26MAY1760CE
102166024,166024,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1760,26MAY2026,PE,1760.00,0.05,400,UNITDSPR265261760PE,UNITDSPR26MAY1760PE
102166025,166025,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1780,26MAY2026,CE,1780.00,0.05,400,UNITDSPR265261780CE,UNITDSPR26MAY1780CE
102166026,166026,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1780,26MAY2026,PE,1780.00,0.05,400,UNITDSPR265261780PE,UNITDSPR26MAY1780PE
102166027,166027,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1800,26MAY2026,CE,1800.00,0.05,400,UNITDSPR265261800CE,UNITDSPR26MAY1800CE
102166028,166028,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1800,26MAY2026,PE,1800.00,0.05,400,UNITDSPR265261800PE,UNITDSPR26MAY1800PE
102166029,166029,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1840,26MAY2026,CE,1840.00,0.05,400,UNITDSPR265261840CE,UNITDSPR26MAY1840CE
102166030,166030,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1840,26MAY2026,PE,1840.00,0.05,400,UNITDSPR265261840PE,UNITDSPR26MAY1840PE
102166031,166031,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1880,26MAY2026,CE,1880.00,0.05,400,UNITDSPR265261880CE,UNITDSPR26MAY1880CE
102166032,166032,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1880,26MAY2026,PE,1880.00,0.05,400,UNITDSPR265261880PE,UNITDSPR26MAY1880PE
102166033,166033,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1920,26MAY2026,CE,1920.00,0.05,400,UNITDSPR265261920CE,UNITDSPR26MAY1920CE
102166034,166034,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1920,26MAY2026,PE,1920.00,0.05,400,UNITDSPR265261920PE,UNITDSPR26MAY1920PE
102166035,166035,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 1960,26MAY2026,CE,1960.00,0.05,400,UNITDSPR265261960CE,UNITDSPR26MAY1960CE
102166036,166036,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 1960,26MAY2026,PE,1960.00,0.05,400,UNITDSPR265261960PE,UNITDSPR26MAY1960PE
102166037,166037,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 CE 2000,26MAY2026,CE,2000.00,0.05,400,UNITDSPR265262000CE,UNITDSPR26MAY2000CE
102166038,166038,NSEFO,OPTSTK,UNITDSPR,UNITDSPR 26MAY26 PE 2000,26MAY2026,PE,2000.00,0.05,400,UNITDSPR265262000PE,UNITDSPR26MAY2000PE
102166043,166043,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 600,28APR2026,CE,600.00,0.05,550,UNOMINDA26428600CE,UNOMINDA28APR600CE
102166044,166044,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 600,28APR2026,PE,600.00,0.05,550,UNOMINDA26428600PE,UNOMINDA28APR600PE
102166045,166045,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 680,28APR2026,CE,680.00,0.05,550,UNOMINDA26428680CE,UNOMINDA28APR680CE
102166046,166046,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 680,28APR2026,PE,680.00,0.05,550,UNOMINDA26428680PE,UNOMINDA28APR680PE
102166047,166047,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 760,28APR2026,CE,760.00,0.05,550,UNOMINDA26428760CE,UNOMINDA28APR760CE
102166048,166048,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 760,28APR2026,PE,760.00,0.05,550,UNOMINDA26428760PE,UNOMINDA28APR760PE
102166051,166051,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 860,28APR2026,CE,860.00,0.05,550,UNOMINDA26428860CE,UNOMINDA28APR860CE
102166052,166052,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 860,28APR2026,PE,860.00,0.05,550,UNOMINDA26428860PE,UNOMINDA28APR860PE
102166053,166053,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 900,28APR2026,CE,900.00,0.05,550,UNOMINDA26428900CE,UNOMINDA28APR900CE
102166054,166054,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 900,28APR2026,PE,900.00,0.05,550,UNOMINDA26428900PE,UNOMINDA28APR900PE
102166055,166055,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 940,28APR2026,CE,940.00,0.05,550,UNOMINDA26428940CE,UNOMINDA28APR940CE
102166056,166056,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 940,28APR2026,PE,940.00,0.05,550,UNOMINDA26428940PE,UNOMINDA28APR940PE
102166057,166057,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 980,28APR2026,CE,980.00,0.05,550,UNOMINDA26428980CE,UNOMINDA28APR980CE
102166058,166058,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 980,28APR2026,PE,980.00,0.05,550,UNOMINDA26428980PE,UNOMINDA28APR980PE
102166059,166059,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1020,28APR2026,CE,1020.00,0.05,550,UNOMINDA264281020CE,UNOMINDA28APR1020CE
102166060,166060,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1020,28APR2026,PE,1020.00,0.05,550,UNOMINDA264281020PE,UNOMINDA28APR1020PE
102166061,166061,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1060,28APR2026,CE,1060.00,0.05,550,UNOMINDA264281060CE,UNOMINDA28APR1060CE
102166062,166062,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1060,28APR2026,PE,1060.00,0.05,550,UNOMINDA264281060PE,UNOMINDA28APR1060PE
102166063,166063,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1100,28APR2026,CE,1100.00,0.05,550,UNOMINDA264281100CE,UNOMINDA28APR1100CE
102166064,166064,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1100,28APR2026,PE,1100.00,0.05,550,UNOMINDA264281100PE,UNOMINDA28APR1100PE
102166065,166065,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1140,28APR2026,CE,1140.00,0.05,550,UNOMINDA264281140CE,UNOMINDA28APR1140CE
102166066,166066,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1140,28APR2026,PE,1140.00,0.05,550,UNOMINDA264281140PE,UNOMINDA28APR1140PE
102166067,166067,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1180,28APR2026,CE,1180.00,0.05,550,UNOMINDA264281180CE,UNOMINDA28APR1180CE
102166068,166068,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1180,28APR2026,PE,1180.00,0.05,550,UNOMINDA264281180PE,UNOMINDA28APR1180PE
102166069,166069,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1220,28APR2026,CE,1220.00,0.05,550,UNOMINDA264281220CE,UNOMINDA28APR1220CE
102166070,166070,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1220,28APR2026,PE,1220.00,0.05,550,UNOMINDA264281220PE,UNOMINDA28APR1220PE
102166071,166071,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1260,28APR2026,CE,1260.00,0.05,550,UNOMINDA264281260CE,UNOMINDA28APR1260CE
102166150,166150,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1260,28APR2026,PE,1260.00,0.05,550,UNOMINDA264281260PE,UNOMINDA28APR1260PE
102166151,166151,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1300,28APR2026,CE,1300.00,0.05,550,UNOMINDA264281300CE,UNOMINDA28APR1300CE
102166154,166154,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1300,28APR2026,PE,1300.00,0.05,550,UNOMINDA264281300PE,UNOMINDA28APR1300PE
102166155,166155,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1340,28APR2026,CE,1340.00,0.05,550,UNOMINDA264281340CE,UNOMINDA28APR1340CE
102166164,166164,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1340,28APR2026,PE,1340.00,0.05,550,UNOMINDA264281340PE,UNOMINDA28APR1340PE
102166165,166165,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1380,28APR2026,CE,1380.00,0.05,550,UNOMINDA264281380CE,UNOMINDA28APR1380CE
102166166,166166,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 PE 1380,28APR2026,PE,1380.00,0.05,550,UNOMINDA264281380PE,UNOMINDA28APR1380PE
102166167,166167,NSEFO,OPTSTK,UNOMINDA,UNOMINDA 28APR26 CE 1420,28APR2026,CE,1420.00,0.05,550,UNOMINDA264281420CE,UNOMINDA28APR1420CE
